Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,PE_Ratio,ROE,Sector
2025-07-23 00:00:00+05:30,1413.7905031420296,1413.7905031420296,1402.2898472373465,1412.4024658203125,8354596,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-07-24 00:00:00+05:30,1407.0486714179167,1410.8161839876018,1384.0473596954969,1390.8883056640625,14740507,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-07-25 00:00:00+05:30,1386.9226057137396,1389.0046012536307,1372.2492752918665,1379.7841796875,11854722,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-07-28 00:00:00+05:30,1380.379191620021,1395.746480796028,1373.1416457270684,1375.7193603515625,7748361,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-07-29 00:00:00+05:30,1371.1587845273314,1408.0402305383973,1371.1587845273314,1404.966796875,10750072,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-07-30 00:00:00+05:30,1405.9582375902166,1411.1137879299629,1389.3021514025702,1398.0267333984375,7209849,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-07-31 00:00:00+05:30,1376.215001569177,1390.5908519212596,1370.365493427784,1378.2969970703125,17065827,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-01 00:00:00+05:30,1375.025384070285,1393.8627060383,1372.4476694796913,1381.76708984375,10321171,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-04 00:00:00+05:30,1383.155066191865,1403.975263237478,1379.7841529413568,1399.4146728515625,6312820,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-05 00:00:00+05:30,1398.918980991344,1398.918980991344,1376.2150271869518,1379.7841796875,9315972,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-06 00:00:00+05:30,1379.9825595355662,1383.9483114870873,1371.456217044825,1380.8748779296875,5834312,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-07 00:00:00+05:30,1375.818389126872,1381.7670168023217,1354.3042341107182,1377.50390625,9976705,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-08 00:00:00+05:30,1373.1415514013454,1385.2370458989403,1353.312792536344,1356.0888671875,8793606,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-11 00:00:00+05:30,1358.2700517359046,1376.1159356273254,1349.5453489789295,1374.331298828125,9997486,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-12 00:00:00+05:30,1370.0682117041065,1389.8969719255274,1363.4255044148417,1368.5810546875,12244664,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-13 00:00:00+05:30,1376.115874093997,1379.8833867126677,1365.7057756228248,1370.7620849609375,7457021,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-14 00:00:00+05:30,1370.961308962897,1374.3455639562076,1363.794372575189,1367.4774169921875,7126128,5.5,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-18 00:00:00+05:30,1383.602791829514,1388.4802648218374,1370.6626218339861,1375.3409423828125,11785109,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-19 00:00:00+05:30,1383.6027633741608,1414.460091190419,1382.7068811681168,1413.564208984375,14384719,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-20 00:00:00+05:30,1406.4969482421875,1418.342205158243,1403.510755146132,1406.4969482421875,8725641,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-21 00:00:00+05:30,1418.4417067156319,1425.3099750709036,1413.7633861810953,1418.24267578125,11021323,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-22 00:00:00+05:30,1413.464698965694,1416.84907536351,1401.4204113959267,1402.71435546875,5818868,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-25 00:00:00+05:30,1408.1890657335161,1412.9670232567023,1399.230486508923,1406.0987548828125,5979407,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-26 00:00:00+05:30,1401.519906786198,1403.5107021083375,1375.241384232256,1378.5262451171875,12145259,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-28 00:00:00+05:30,1383.50331940736,1385.7926612650012,1360.2109883890075,1379.521728515625,13161813,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-08-29 00:00:00+05:30,1374.7437651325777,1397.0406983353935,1343.7869203796088,1350.9537353515625,18758842,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-01 00:00:00+05:30,1349.759256141992,1356.9260708455383,1334.430107544873,1347.6689453125,11232238,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-02 00:00:00+05:30,1348.5648331807902,1378.128095842481,1348.2661652716795,1360.2109375,11517006,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-03 00:00:00+05:30,1363.3961593284287,1370.1649121838109,1354.2385492379765,1366.2828369140625,7847563,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-04 00:00:00+05:30,1365.4865379446771,1367.6763641601647,1350.8541196588233,1353.0440673828125,13223177,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-05 00:00:00+05:30,1356.7271022727273,1374.6442613636364,1353.0441792852228,1368.671875,5777575,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-08 00:00:00+05:30,1373.6488583038629,1379.6212446443146,1366.0838599076599,1372.15576171875,6986720,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-09 00:00:00+05:30,1370.2643943031567,1374.843199236951,1362.4007284883235,1369.8662109375,9754452,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-10 00:00:00+05:30,1377.5308659113482,1382.1096709119122,1367.7759200987732,1370.66259765625,7790815,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-11 00:00:00+05:30,1369.6672638548873,1379.1235422027225,1368.6718661340626,1376.9337158203125,9766072,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-12 00:00:00+05:30,1376.9337291414593,1389.873899637371,1374.146566892781,1388.579833984375,7403368,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-15 00:00:00+05:30,1386.5889315301856,1394.3530818320328,1382.2091575524387,1392.8599853515625,5396697,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-16 00:00:00+05:30,1398.2350616507645,1401.5199225726963,1391.7649767809332,1398.8323974609375,8686961,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-17 00:00:00+05:30,1400.5245819104894,1409.6821922648512,1400.4250664409112,1407.2933349609375,7519417,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-18 00:00:00+05:30,1413.8628424954393,1415.4554544293837,1404.2074124117412,1408.4876708984375,9332642,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-19 00:00:00+05:30,1408.3882121473878,1410.4785229891424,1397.1401696768169,1400.9227294921875,13461373,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-22 00:00:00+05:30,1397.4387885526373,1404.2074196840813,1381.6119415772491,1384.199951171875,7757970,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-23 00:00:00+05:30,1384.5982372618869,1388.5798281670254,1370.4636381520502,1383.40380859375,14014702,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-24 00:00:00+05:30,1378.9244730635044,1389.5751797778832,1374.0470000648747,1376.635009765625,5922759,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-25 00:00:00+05:30,1374.942926360271,1378.128150477363,1362.6994857374575,1366.0838623046875,11411143,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-26 00:00:00+05:30,1365.685684712474,1376.3363918134596,1359.7132983361805,1371.2598876953125,9879109,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-29 00:00:00+05:30,1375.2413599514077,1382.6073268149732,1361.7039763015719,1366.48193359375,14231999,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-09-30 00:00:00+05:30,1370.7620971908361,1370.7620971908361,1356.5279835173724,1357.722412109375,14604684,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-01 00:00:00+05:30,1360.7086293823172,1372.255218175594,1356.4283707523282,1362.4007568359375,12045916,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-03 00:00:00+05:30,1356.926091696157,1365.287456651113,1350.6551591113212,1357.125244140625,12842347,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-06 00:00:00+05:30,1353.740909090909,1371.0608538471567,1352.7455113636363,1368.671875,12396580,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-07 00:00:00+05:30,1369.667209612737,1389.47564777439,1369.5676941462978,1378.4267578125,11244040,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-08 00:00:00+05:30,1378.426755451918,1382.6073771032557,1358.2201339506064,1361.1068115234375,8525081,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-09 00:00:00+05:30,1367.676424553763,1373.6488106871855,1362.7989515764332,1371.458984375,8826633,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-10 00:00:00+05:30,1371.45898859096,1381.6119964455866,1368.7713419175536,1375.3409423828125,6373084,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-13 00:00:00+05:30,1370.5631549835205,1371.3594002602317,1361.505059967041,1368.671875,7600682,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-14 00:00:00+05:30,1373.6488553790207,1381.612037149334,1363.7943936365562,1369.5677490234375,9768174,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-15 00:00:00+05:30,1376.6350089791804,1377.6304066718624,1366.382364141153,1367.97509765625,10882743,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-16 00:00:00+05:30,1368.7713249510273,1394.0544503152107,1368.671809484766,1391.8646240234375,12315932,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-17 00:00:00+05:30,1394.5522084059296,1416.7496262080865,1392.6609284325848,1410.279541015625,19335561,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-20 00:00:00+05:30,1433.3726108781723,1467.0170999313523,1426.7034952504036,1460.04931640625,24721978,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-21 00:00:00+05:30,1461.2438272093502,1467.2162134241023,1453.2806455896807,1458.4566650390625,2066169,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-23 00:00:00+05:30,1468.2115624957596,1476.0752283864208,1437.9514490416038,1441.7340087890625,18707090,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-24 00:00:00+05:30,1443.3266994671071,1453.0816457634617,1434.3681199531734,1444.9193115234375,9700837,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-27 00:00:00+05:30,1456.266786847925,1478.16553552233,1451.289798512833,1477.2696533203125,14113867,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-28 00:00:00+05:30,1477.26972256393,1485.1333888036675,1470.79963742504,1480.056884765625,17631577,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-29 00:00:00+05:30,1483.1425015536738,1501.3583271895798,1481.2512217130793,1497.277099609375,11884745,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-30 00:00:00+05:30,1493.0964871305005,1496.1821955688695,1477.1701246011085,1481.6494140625,9318663,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-10-31 00:00:00+05:30,1483.540795005222,1490.6080945575152,1475.4780977270138,1479.5592041015625,8758053,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-03 00:00:00+05:30,1479.1610089962214,1488.1195884585134,1472.4918928888083,1477.866943359375,8452085,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-04 00:00:00+05:30,1477.07065615293,1485.9297198935935,1463.334119430687,1466.3203125,10007806,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-06 00:00:00+05:30,1477.1701896475465,1494.6891648996161,1469.406038969176,1489.2144775390625,16772678,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-07 00:00:00+05:30,1487.7213309001133,1491.5038906434634,1469.1074431042953,1471.19775390625,7821765,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-10 00:00:00+05:30,1471.0982430243503,1494.0919049344996,1468.7092643110286,1482.44580078125,7068438,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-11 00:00:00+05:30,1490.1103850249956,1491.9021495222175,1473.3876547459602,1486.5269775390625,7127506,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-12 00:00:00+05:30,1498.0734942427068,1517.6827797499902,1493.0965058897411,1504.5435791015625,12384459,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-13 00:00:00+05:30,1508.0275174062697,1515.0948167835015,1499.8653048593553,1503.9464111328125,7196443,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-14 00:00:00+05:30,1498.5711928131457,1513.900341239272,1498.5711928131457,1511.9095458984375,7682823,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-17 00:00:00+05:30,1513.900387650411,1516.6874283079178,1504.5436249599409,1511.3123779296875,5871416,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-18 00:00:00+05:30,1514.696568271851,1520.7685911952462,1503.5481631005248,1512.4072265625,11045042,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-19 00:00:00+05:30,1510.4164493928117,1515.2939222795571,1505.0412776708577,1511.9095458984375,5692366,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-20 00:00:00+05:30,1522.9585089376258,1543.7623455509595,1519.6736478639639,1541.9705810546875,18171724,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-21 00:00:00+05:30,1533.9078528560988,1550.6305827884978,1533.0119706260582,1539.4820556640625,9615271,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-24 00:00:00+05:30,1542.8663816107544,1542.8663816107544,1524.7501927010492,1528.831298828125,18433951,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-25 00:00:00+05:30,1528.8313312270848,1552.4222077972818,1518.0809876078647,1532.61376953125,15033482,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-26 00:00:00+05:30,1535.2018536795324,1564.3669320995493,1533.4100892950657,1562.6748046875,14054299,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-27 00:00:00+05:30,1567.7513003642512,1568.2489991897637,1548.8387449947777,1556.2047119140625,9794643,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-11-28 00:00:00+05:30,1560.7835875199362,1574.0224254817672,1555.806599039324,1560.285888671875,8959508,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-01 00:00:00+05:30,1567.7513979315313,1570.2398922139623,1556.403839701944,1558.892333984375,8920233,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-02 00:00:00+05:30,1553.9152843475838,1560.2858537619331,1534.9032130787248,1539.1834716796875,11389150,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-03 00:00:00+05:30,1538.0884656023031,1545.2554018922647,1525.9446623591427,1531.718017578125,6090883,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-04 00:00:00+05:30,1528.9308982335338,1553.3181423785347,1510.6155558800758,1528.53271484375,11867930,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-05 00:00:00+05:30,1523.356635808528,1538.685784402705,1513.6016899280953,1533.5096435546875,10183266,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-08 00:00:00+05:30,1532.1161217020071,1543.861863398969,1527.9354998822807,1535.898681640625,11301491,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-09 00:00:00+05:30,1533.211064854301,1535.4008911036892,1513.1039592099478,1522.3612060546875,11503971,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-10 00:00:00+05:30,1526.9401045329791,1540.3779737710465,1524.3520947592017,1529.8267822265625,7991629,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-11 00:00:00+05:30,1529.826707449835,1542.8663926602953,1516.9860531705099,1537.889404296875,4706197,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-12 00:00:00+05:30,1543.6628294631555,1552.62140892391,1538.9843872841,1549.3365478515625,5106655,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-15 00:00:00+05:30,1544.060853330096,1551.4268205626304,1539.3825327747268,1549.037841796875,5774543,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-16 00:00:00+05:30,1537.8894294536826,1544.5585453663573,1531.7180123854912,1535.201904296875,11731856,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-17 00:00:00+05:30,1542.8664391614582,1542.8664391614582,1532.2157323461342,1537.292236328125,7116649,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-18 00:00:00+05:30,1528.1345045583196,1544.3595357154854,1528.1345045583196,1537.292236328125,6580829,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-19 00:00:00+05:30,1547.2461442463334,1566.9549449740825,1543.8617679066683,1557.8968505859375,13937275,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-22 00:00:00+05:30,1566.2582562309594,1570.2398469681211,1558.0960438231807,1568.1495361328125,10184852,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-23 00:00:00+05:30,1573.6241984599117,1573.6241984599117,1560.8830596994947,1563.4710693359375,7506564,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-24 00:00:00+05:30,1565.4619535362338,1568.448146711295,1546.4498812900458,1551.0286865234375,8815745,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-26 00:00:00+05:30,1547.5447581940155,1553.8158123179846,1547.1466963201515,1552.0240478515625,2311495,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-29 00:00:00+05:30,1547.7439417510202,1550.9291658570105,1536.495898892566,1538.4866943359375,5972105,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-30 00:00:00+05:30,1539.8801935176687,1546.449793829553,1530.7225835687998,1532.71337890625,8815884,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2025-12-31 00:00:00+05:30,1533.9078900841737,1569.7422080874378,1533.9078900841737,1563.172607421875,5771830,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-01 00:00:00+05:30,1566.457230908256,1585.1707553042595,1563.8692213237453,1568.3485107421875,6408128,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-02 00:00:00+05:30,1572.7283614795997,1587.2611435561273,1570.9365970213464,1584.9718017578125,6602230,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-05 00:00:00+05:30,1585.6684856930358,1604.3820104615531,1568.049995566515,1570.8370361328125,8704973,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-06 00:00:00+05:30,1561.77894010158,1561.77894010158,1489.4135782872731,1500.6614990234375,27417125,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-07 00:00:00+05:30,1503.0504545946628,1513.004431115157,1491.1056827700695,1497.277099609375,11199340,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-08 00:00:00+05:30,1493.0965028672745,1496.9785780764303,1462.040144211037,1463.831787109375,16518684,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-09 00:00:00+05:30,1458.2576091430024,1473.0890589574892,1458.2576091430024,1468.51025390625,8335311,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-12 00:00:00+05:30,1468.5102348906719,1478.4642116159973,1444.322022844729,1476.373779296875,8883745,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-13 00:00:00+05:30,1478.165525590484,1478.9618923221497,1438.050951275772,1446.11376953125,13499760,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-14 00:00:00+05:30,1437.3542473990606,1460.2483939989072,1433.5716876182923,1452.086181640625,8321764,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-15 00:00:00+05:30,1452.086181640625,1452.086181640625,1452.086181640625,1452.086181640625,0,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-16 00:00:00+05:30,1452.0861898343726,1473.1885721290346,1448.4031454989463,1451.1903076171875,17167161,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-19 00:00:00+05:30,1443.9238298491432,1443.9238298491432,1396.8415931572963,1407.0941162109375,20392765,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-20 00:00:00+05:30,1404.207443054835,1409.4830993039366,1383.6027599099377,1387.5843505859375,13189498,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-21 00:00:00+05:30,1383.105138772638,1406.3974698374059,1366.681076311502,1398.1356201171875,17352720,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-22 00:00:00+05:30,1403.610286379211,1412.9670491536458,1388.5798052619484,1396.0452880859375,15721693,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-23 00:00:00+05:30,1395.348519642108,1400.5245389866304,1374.6441992470054,1379.720703125,9837802,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-27 00:00:00+05:30,1373.6487855396595,1385.195374217857,1361.7040134914885,1374.146484375,26302396,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
2026-01-28 00:00:00+05:30,1378.6257466723232,1403.4111724845945,1378.526231208921,1390.2718505859375,11121657,0.0,0.0,RELIANCE.NS,21.163374,0.09139,Energy
